dock_name,dock_id,percent_empty,percent_full
"MacDougal St & Prince St",128,.5856515,12.00586
"MacDougal St & Washington Sq",252,6.295754,7.61347
"Macon St & Nostrand Ave",437,3.660322,4.099561
"Madison St & Clinton St",340,9.077599,10.54173
"Madison St & Montgomery St",291,11.42021,20.05857
"Maiden Ln & Pearl St",264,3.367496,19.03367
"Market St & Cherry St",408,2.928258,28.84334
"",375,,
"Mercer St & Spring St",303,7.027819,9.516837
"Metropolitan Ave & Bedford Ave",539,6.149341,1.464129
"Monroe St & Bedford Ave",344,7.61347,.1464129
"Monroe St & Classon Ave",289,1.171303,.7320644
"Mott St & Prince St",251,2.196193,7.027819
"Murray St & West St",309,14.05564,13.17716
"Myrtle Ave & St Edwards St",245,4.392386,0
"Nassau St & Navy St",144,.4392387,8.052709
"Norfolk St & Broome St",311,8.63836,9.809663
"Old Fulton St",217,1.02489,2.489019
"Old Slip & Front St",337,18.1552,11.42021
"Park Ave & St Edwards St",119,0,0
"Fulton St & Broadway",319,6.881405,6.442167
"Pearl St & Anchorage Pl",414,4.831625,16.54466
"Pearl St & Hanover Square",415,5.56369,9.956076
"Peck Slip & Front St",279,0,7.467057
"Perry St & Bleecker St",247,10.98097,15.81259
"Pershing Square North",519,19.61933,.4392387
"Pershing Square South",517,37.62811,1.610542
"Pike St & E Broadway",295,4.685212,15.37335
"Pike St & Monroe St",331,5.270864,19.61933
"Pitt St & Stanton St",400,19.91215,28.98975
"Railroad Ave & Kay Ave",2005,1.610542,6.295754
"Reade St & Broadway",330,16.25183,6.149341
"Rivington St & Chrystie St",473,6.442167,7.906296
"Rivington St & Ridge St",349,16.54466,19.76574
"S 3 St & Bedford Ave",481,9.370424,4.099561
"S 4 St & Wythe Ave",460,3.660322,2.489019
"S 5 Pl & S 5 St",532,11.56662,.8784773
"S Portland Ave & Hanson Pl",353,2.489019,0
"Sands St & Navy St",2001,2.196193,9.077599
"",300,,
"South End Ave & Liberty St",3002,3.660322,10.68814
"South St & Gouverneur Ln",315,10.98097,11.71303
"South St & Whitehall St",259,13.46999,7.027819
"",224,,
"St James Pl & Oliver St",308,.7320644,10.68814
"St James Pl & Pearl St",82,.2928258,23.8653
"St Marks Pl & 1 Ave",438,13.6164,12.00586
"St Marks Pl & 2 Ave",236,12.88433,8.784773
"Stanton St & Chrystie St",265,5.856515,7.320644
"Stanton St & Mangin St",341,11.12738,23.57247
"State St & Smith St",310,.1464129,2.342606
"Suffolk St & Stanton St",410,10.10249,18.59444
"Sullivan St & Washington Sq",336,.7320644,6.734993
"University Pl & E 14 St",382,6.881405,7.320644
"Vesey Pl & River Terrace",327,7.320644,7.906296
"W 11 St & 6 Ave",254,4.099561,2.489019
"W 13 St & 5 Ave",253,16.25183,.1464129
"W 13 St & 6 Ave",345,11.27379,3.367496
"W 13 St & 7 Ave",223,8.052709,2.489019
"",225,,
"W 15 St & 7 Ave",482,.4392387,5.56369
"W 16 St & The High Line",212,20.05857,7.906296
"",116,,
"W 18 St & 6 Ave",168,11.27379,7.027819
"W 20 St & 11 Ave",459,100,0
"W 20 St & 7 Ave",334,83.60175,0
"W 20 St & 8 Ave",470,100,100
"W 21 St & 6 Ave",435,5.56369,4.392386
"W 22 St & 10 Ave",462,1.464129,4.831625
"W 22 St & 8 Ave",453,4.392386,10.2489
"W 24 St & 7 Ave",446,10.2489,1.464129
"W 25 St & 6 Ave",466,19.61933,5.270864
"W 26 St & 10 Ave",388,6.881405,8.491947
"W 26 St & 8 Ave",494,10.54173,5.56369
"W 27 St & 7 Ave",442,14.49488,0
"",512,,
"W 31 St & 7 Ave",379,14.20205,1.02489
"W 33 St & 7 Ave",492,12.00586,2.635432
"W 34 St & 11 Ave",525,4.831625,.8784773
"W 37 St & 10 Ave",448,14.7877,3.953148
"W 37 St & 5 Ave",485,67.64275,.5856515
"W 38 St & 8 Ave",523,60.61493,.1464129
"",488,,
"W 4 St & 7 Ave S",380,32.35725,31.91801
"W 41 St & 8 Ave",477,18.1552,2.928258
"W 42 St & 8 Ave",529,17.86237,6.881405
"W 43 St & 10 Ave",515,13.6164,9.516837
"W 43 St & 6 Ave",524,35.43192,6.149341
"W 44 St & 5 Ave",484,23.8653,6.295754
"",493,,
"W 45 St & 8 Ave",2021,26.20791,0
