dock_name,dock_id,percent_empty,percent_full
"LaGuardia Pl & W 3 St",161,4.97076,.7309942
"Lafayette Ave & Classon Ave",364,1.023392,4.093567
"Lafayette Ave & Fort Greene Pl",274,.1461988,1.754386
"Lafayette Ave & St James Pl",399,.877193,1.169591
"Lafayette St & E 8 St",293,15.20468,.7309942
"",250,,
"Laight St & Hudson St",248,40.49707,2.631579
"Lawrence St & Willoughby St",323,30.11696,4.239766
"Lefferts Pl & Franklin Ave",396,.5847953,.2923976
"Leonard St & Church St",320,24.12281,1.315789
"Lexington Ave & Classon Ave",120,4.678362,15.64328
"Lexington Ave & E 24 St",537,22.22222,0
"Lexington Ave & E 29 St",540,13.30409,2.339181
"Liberty St & Broadway",195,21.49123,3.070175
"Lispenard St & Broadway",257,22.22222,3.80117
"Little West St & 1 Pl",2008,6.578948,4.239766
"MacDougal St & Prince St",128,10.81871,6.28655
"MacDougal St & Washington Sq",252,12.8655,.7309942
"Macon St & Nostrand Ave",437,7.163743,6.140351
"Madison St & Clinton St",340,12.8655,9.210526
"Madison St & Montgomery St",291,16.52047,26.02339
"Maiden Ln & Pearl St",264,8.918129,6.28655
"Market St & Cherry St",408,7.309941,11.11111
"",375,,
"Mercer St & Spring St",303,21.49123,5.701755
"Metropolitan Ave & Bedford Ave",539,4.824562,2.046784
"Monroe St & Bedford Ave",344,3.508772,6.28655
"Monroe St & Classon Ave",289,1.023392,2.48538
"Mott St & Prince St",251,9.064327,3.362573
"Murray St & West St",309,25.58479,7.163743
"Myrtle Ave & St Edwards St",245,4.678362,.1461988
"Nassau St & Navy St",144,.5847953,7.456141
"Norfolk St & Broome St",311,14.18129,12.5731
"Old Fulton St",217,2.046784,2.48538
"Old Slip & Front St",337,26.46199,9.064327
"Park Ave & St Edwards St",119,0,.877193
"Fulton St & Broadway",319,19.00585,1.315789
"Pearl St & Anchorage Pl",414,11.11111,12.8655
"Pearl St & Hanover Square",415,11.40351,6.578948
"Peck Slip & Front St",279,7.602339,.4385965
"Perry St & Bleecker St",247,9.502924,12.4269
"Pershing Square North",519,40.78947,16.66667
"Pershing Square South",517,46.63743,.4385965
"Pike St & E Broadway",295,10.38012,1.900585
"Pike St & Monroe St",331,13.0117,9.210526
"Pitt St & Stanton St",400,21.49123,29.97076
"Railroad Ave & Kay Ave",2005,2.923977,5.116959
"Reade St & Broadway",330,26.90059,.877193
"Rivington St & Chrystie St",473,9.064327,4.678362
"Rivington St & Ridge St",349,18.85965,24.41521
"S 3 St & Bedford Ave",481,5.701755,2.631579
"S 4 St & Wythe Ave",460,.7309942,6.725146
"S 5 Pl & S 5 St",532,.5847953,.877193
"S Portland Ave & Hanson Pl",353,.7309942,.5847953
"Sands St & Navy St",2001,8.333333,13.0117
"",300,,
"South End Ave & Liberty St",3002,8.333333,3.070175
"South St & Gouverneur Ln",315,15.20468,5.263158
"South St & Whitehall St",259,13.88889,4.093567
"",224,,
"St James Pl & Oliver St",308,7.894737,1.608187
"St James Pl & Pearl St",82,6.140351,4.678362
"St Marks Pl & 1 Ave",438,13.0117,12.7193
"St Marks Pl & 2 Ave",236,10.96491,6.871345
"Stanton St & Chrystie St",265,5.263158,7.017544
"Stanton St & Mangin St",341,11.25731,20.46784
"State St & Smith St",310,.1461988,2.046784
"Suffolk St & Stanton St",410,11.9883,18.85965
"Sullivan St & Washington Sq",336,3.508772,2.631579
"University Pl & E 14 St",382,20.32164,1.461988
"Vesey Pl & River Terrace",327,15.64328,3.508772
"W 11 St & 6 Ave",254,21.63743,1.754386
"W 13 St & 5 Ave",253,24.5614,0
"W 13 St & 6 Ave",345,20.90643,0
"W 13 St & 7 Ave",223,9.210526,.7309942
"",225,,
"W 15 St & 7 Ave",482,7.163743,1.023392
"W 16 St & The High Line",212,29.97076,3.947368
"",116,,
"W 18 St & 6 Ave",168,21.05263,2.631579
"W 20 St & 11 Ave",459,19.44444,3.508772
"W 20 St & 7 Ave",334,16.22807,.1461988
"W 20 St & 8 Ave",470,100,100
"W 21 St & 6 Ave",435,20.61403,1.608187
"W 22 St & 10 Ave",462,7.456141,.4385965
"W 22 St & 8 Ave",453,11.25731,1.023392
"W 24 St & 7 Ave",446,19.00585,0
"W 25 St & 6 Ave",466,27.33918,3.070175
"W 26 St & 10 Ave",388,16.22807,2.339181
"W 26 St & 8 Ave",494,16.37427,1.461988
"W 27 St & 7 Ave",442,26.46199,0
"",512,,
"W 31 St & 7 Ave",379,26.90059,.7309942
"W 33 St & 7 Ave",492,23.24561,0
"W 34 St & 11 Ave",525,9.502924,.4385965
"W 37 St & 10 Ave",448,17.39766,3.508772
"W 37 St & 5 Ave",485,57.60234,3.80117
"W 38 St & 8 Ave",523,55.99415,.2923976
"",488,,
"W 4 St & 7 Ave S",380,14.61988,2.631579
"W 41 St & 8 Ave",477,28.07018,1.900585
"W 42 St & 8 Ave",529,27.77778,3.947368
"W 43 St & 10 Ave",515,14.32749,5.263158
"W 43 St & 6 Ave",524,45.46783,2.923977
"W 44 St & 5 Ave",484,17.54386,2.777778
"",493,,
"W 45 St & 8 Ave",2021,39.18129,0
"W 46 St & 11 Ave",508,13.1579,7.894737
"W 47 St & 10 Ave",495,15.35088,1.900585
"W 49 St & 8 Ave",450,22.95322,0
"",510,,
"W 52 St & 11 Ave",72,10.96491,0
"W 52 St & 5 Ave",520,81.43275,2.339181
"W 52 St & 9 Ave",449,100,100
"W 53 St & 10 Ave",480,14.76608,.7309942
"W 54 St & 9 Ave",423,30.99415,0
"W 56 St & 10 Ave",513,20.90643,0
"",352,,
"W 59 St & 10 Ave",422,17.69006,.1461988
"",348,,
"Greenwich St & W Houston St",347,17.83626,5.994152
"Warren St & Church St",152,100,0
"Washington Ave & Greene Ave",275,7.309941,8.918129
"Washington Ave & Park Ave",313,.4385965,9.941521
"Washington Park",262,6.578948,9.649123
"Washington Pl & 6 Ave",369,9.941521,.7309942
"Washington Pl & Broadway",335,23.09941,1.169591
"",294,,
"Washington St & Gansevoort St",405,10.08772,.1461988
"Water - Whitehall Plaza",534,21.34503,7.309941
"Watts St & Greenwich St",328,19.29825,6.140351
"West St & Chambers St",426,11.40351,.4385965
"West Thames St",363,7.602339,1.169591
"William St & Pine St",360,15.78947,1.023392
"Willoughby Ave & Hall St",244,5.847953,7.309941
"Willoughby Ave & Walworth St",373,0,9.064327
"Willoughby St & Fleet St",239,13.88889,2.777778
"Wythe Ave & Metropolitan Ave",2002,1.900585,4.239766
"",430,,
"",3014,,
"Kent Ave & N 7 St",3016,.2923976,2.046784
"Kingston Ave & Herkimer St",3041,5.116959,1.169591
"Fulton St & Utica Ave",3042,2.192982,5.701755
"Lewis Ave & Decatur St",3043,1.608187,7.017544
"Albany Ave & Fulton St",3044,5.116959,0
"",3045,,
"Marcus Garvey Blvd & Macon St",3046,1.754386,6.432748
"Halsey St & Tompkins Ave",3047,1.754386,4.385965
"Putnam Ave & Nostrand Ave",3048,1.169591,6.578948
"Cambridge Pl & Gates Ave",3049,10.67251,19.44444
"Putnam Ave & Throop Ave",3050,7.894737,2.48538
"",3051,,
"Lewis Ave & Madison St",3052,10.52632,4.385965
"Marcy Ave & Lafayette Ave",3053,0,7.894737
"Greene Ave & Throop Ave",3054,7.017544,4.678362
"Greene Ave & Nostrand Ave",3055,4.678362,3.947368
"Kosciuszko St & Nostrand Ave",3056,1.900585,9.356725
"Kosciuszko St & Tompkins Ave",3057,7.163743,13.88889
"Lewis Ave & Kosciuszko St",3058,2.192982,2.48538
"Pulaski St & Marcus Garvey Blvd",3059,7.309941,9.356725
"Willoughby Ave & Tompkins Ave",3060,0,20.46784
"Throop Ave & Myrtle Ave",3061,2.046784,9.356725
"Myrtle Ave & Marcy Ave",3062,.1461988,12.2807
"Nostrand Ave & Myrtle Ave",3063,0,26.31579
"Myrtle Ave & Lewis Ave",3064,.2923976,5.409357
"Union Ave & Wallabout St",3065,0,22.95322
"Tompkins Ave & Hopkins St",3066,.4385965,9.649123
"Broadway & Whipple St",3067,0,30.99415
"Humboldt St & Varet St",3068,0,24.7076
"Lorimer St & Broadway",3069,.1461988,23.83041
"McKibbin St & Manhattan Ave",3070,0,21.05263
"Boerum St & Broadway",3071,0,24.8538
"Leonard St & Boerum St",3072,0,25.4386
"Division Ave & Hooper St",3073,2.339181,4.385965
"Montrose Ave & Bushwick Ave",3074,59.64912,7.309941
"Division Ave & Marcy Ave",3075,4.97076,.1461988
"Scholes St & Manhattan Ave",3076,1.754386,22.80702
"Stagg St & Union Ave",3077,2.48538,18.56725
"Broadway & Roebling St",3078,16.66667,1.169591
"",3079,,
"S 4 St & Rodney St",3080,6.578948,2.192982
"Graham Ave & Grand St",3081,1.754386,17.39766
"Hope St & Union Ave",3082,1.023392,9.795321
"Bushwick Ave & Powers St",3083,1.315789,7.894737
"",3084,,
"Roebling St & N 4 St",3085,3.362573,2.48538
"Graham Ave & Conselyea St",3086,5.263158,8.040936
"Metropolitan Ave & Meeker Ave",3087,4.385965,1.315789
"Union Ave & Jackson St",3088,3.362573,.2923976
"",3089,,
"N 8 St & Driggs Ave",3090,18.56725,7.017544
"Frost St & Meeker St",3091,3.508772,0
"Berry St & N 8 St",3092,16.08187,2.339181
"N 6 St & Bedford Ave",3093,23.53801,2.923977
"Graham Ave & Withers St",3094,2.631579,15.05848
"Graham Ave & Herbert St",3095,8.479532,13.0117
"Union Ave & N 12 St",3096,.877193,3.508772
"",3097,,
"",3098,,
"",3099,,
"Nassau Ave & Newell St",3100,6.140351,17.25146
"N 12 St & Bedford Ave",3101,7.894737,1.461988
"Driggs Ave & Lorimer St",3102,6.140351,0
"N 11 St & Wythe Ave",3103,67.83626,0
"",3104,,
"N 15 St & Wythe Ave",3105,.4385965,8.187135
"Driggs Ave & N Henry St",3106,14.61988,22.36842
"Bedford Ave & Nassau Ave",3107,.4385965,7.309941
"Nassau Ave & Russell St",3108,8.625731,28.80117
"Banker St & Meserole Ave",3109,.2923976,10.08772
"Meserole Ave & Manhattan Ave",3110,3.654971,10.52632
"",3111,,
"Milton St & Franklin St",3112,.1461988,9.502924
"Greenpoint Ave & Manhattan Ave",3113,.4385965,8.625731
"",3114,,
"India St & Manhattan Ave",3115,1.900585,13.88889
"Huron St & Franklin St",3116,.5847953,10.52632
"Franklin St & Dupont St",3117,2.339181,9.941521
"McGuinness Blvd & Eagle St",3118,2.339181,9.795321
"Vernon Blvd & 50 Ave",3119,17.83626,2.48538
"Center Blvd & Borden Ave",3120,9.210526,1.900585
"Jackson Ave & 46 Rd",3121,10.52632,0
"48 Ave & 5 St",3122,5.994152,.2923976
"31 St & Thomson Ave",3123,4.97076,0
"46 Ave & 5 St",3124,6.871345,0
"45 Rd & 11 St",3125,20.61403,0
"44 Dr & Jackson Ave",3126,6.140351,0
"9 St & 44 Rd",3127,8.77193,1.608187
"21 St & 43 Ave",3128,20.32164,0
"Queens Plaza North & Crescent St",3129,12.4269,0
"21 St & Queens Plaza North",3130,21.19883,0
"E 68 St & 3 Ave",3131,27.19298,0
"E 59 St & Madison Ave",3132,42.69006,3.070175
"",3133,,
"3 Ave & E 62 St",3134,35.96491,0
"E 75 St & 3 Ave",3135,11.8421,0
"5 Ave & E 63 St",3136,42.83626,5.994152
"5 Ave & E 73 St",3137,20.76023,0
"",3138,,
"E 72 St & Park Ave",3139,31.43275,0
"1 Ave & E 78 St",3140,10.38012,11.25731
"1 Ave & E 68 St",3141,10.38012,.4385965
"1 Ave & E 62 St",3142,19.15205,0
"5 Ave & E 78 St",3143,26.46199,0
"E 81 St & Park Ave",3144,25.1462,0
"E 84 St & Park Ave",3145,12.1345,.4385965
"E 81 St & 3 Ave",3146,11.11111,0
"E 85 St & 3 Ave",3147,4.532164,1.608187
"E 84 St & 1 Ave",3148,10.81871,17.83626
"",3149,,
"E 85 St & York Ave",3150,13.59649,7.456141
"E 81 St & York Ave",3151,70.46783,.4385965
"3 Ave & E 71 St",3152,27.63158,0
"",3153,,
"",3154,,
"Lexington Ave & E 63 St",3155,27.04678,0
"E 72 St & York Ave",3156,8.918129,.1461988
"East End Ave & E 86 St",3157,7.017544,11.8421
"W 63 St & Broadway",3158,27.92398,2.046784
"W 67 St & Broadway",3159,20.90643,1.169591
"Central Park West & W 76 St",3160,13.1579,5.847953
"W 76 St & Columbus Ave",3161,12.7193,2.48538
"W 78 St & Broadway",3162,15.20468,0
"Central Park West & W 68 St",3163,11.69591,.4385965
"Columbus Ave & W 72 St",3164,9.941521,0
"Central Park West & W 72 St",3165,10.67251,.1461988
"Riverside Dr & W 72 St",3166,9.064327,11.25731
"Amsterdam Ave & W 73 St",3167,9.795321,2.777778
"Central Park West & W 85 St",3168,12.7193,3.070175
"Riverside Dr & W 82 St",3169,8.479532,6.871345
"W 84 St & Columbus Ave",3170,16.95906,.4385965
"Amsterdam Ave & W 82 St",3171,13.45029,1.461988
"W 74 St & Columbus Ave",3172,16.37427,2.339181
"Riverside Blvd & W 67 St",3173,9.064327,11.8421
"",3174,,
"W 70 St & Amsterdam Ave",3175,94.44444,0
"W 64 St & West End Ave",3176,12.7193,3.508772
"W 84 St & Broadway",3177,10.52632,.2923976
"Riverside Dr & W 78 St",3178,13.1579,8.040936
"Park Ave & Marcus Garvey Blvd",3179,0,25
"Brooklyn Bridge Park - Pier 2",3180,0,1.608187
"",3181,,
"Yankee Ferry Terminal",3182,0,.1461988
"Exchange Place",3183,11.25731,1.754386
"Paulus Hook",3184,19.29825,10.81871
"City Hall",3185,12.7193,2.631579
"Grove St PATH",3186,23.09941,.1461988
"Warren St",3187,.5847953,4.824562
"",3188,,
"",3189,,
"",3190,,
"Union St",3191,0,0
"Liberty Light Rail",3192,3.216374,8.918129
"Lincoln Park",3193,0,3.508772
"McGinley Square",3194,8.479532,1.315789
"Sip Ave",3195,29.09357,7.309941
"Riverview Park",3196,2.48538,.1461988
"",3197,,
"Heights Elevator",3198,2.046784,.4385965
"Newport Pkwy",3199,1.608187,13.59649
"",3200,,
"Dey St",3201,0,2.777778
"Newport PATH",3202,26.60819,4.093567
"Hamilton Park",3203,1.169591,15.35088
"",3204,,
"JC Medical Center",3205,1.900585,3.070175
"Hilltop",3206,11.11111,0
"Oakland Ave",3207,6.871345,5.409357
"",3208,,
"Brunswick St",3209,3.654971,8.187135
"Pershing Field",3210,5.263158,1.023392
"Newark Ave",3211,1.608187,0
"Christ Hospital",3212,6.578948,0
"Van Vorst Park",3213,4.532164,4.532164
"Essex Light Rail",3214,.2923976,0
"",3215,,
"",3216,,
"",3217,,
"",3219,,
"5 Corners Library",3220,11.8421,0
"47 Ave & 31 St",3221,5.847953,0
"",3222,,
"E 55 St & 3 Ave",3223,25.87719,.7309942
"",3224,,
"W 92 St & Broadway",3293,14.61988,3.508772
"E 76 St & Park Ave",3378,60.52632,0
"E 123 St & Lexington Ave",3504,9.502924,0
"2 Ave & E 104 St",3425,3.362573,.877193
"Grand Army Plaza & Plaza St West",3349,7.017544,0
"Berkeley Pl & 7 Ave",3346,0,3.508772
"Garfield Pl & 8 Ave",3358,9.064327,6.28655
"Butler St & Court St",3303,0,16.66667
"Monroe St & Tompkins Ave",3241,13.74269,4.97076
"Madison Ave & E 82 St",3362,14.76608,0
"W Broadway & Spring Street",3467,19.00585,3.654971
"Douglass St & 3 Ave",3420,0,10.96491
"Carroll St & 6 Ave",3361,2.923977,11.9883
"3 St & 7 Ave",3365,5.263158,9.941521
"2 Ave & 36 St - Citi Bike HQ at Industry City",3478,4.093567,1.023392
"W 15 St & 10 Ave",3472,24.7076,7.456141
"E 106 St & Lexington Ave",3424,.5847953,.7309942
"Carroll St & Bond St",3377,1.023392,19.00585
"E 118 St & 1 Ave",3491,.1461988,7.748538
"E 98 St & Park Ave",3299,32.01754,0
"5 Ave & 3 St",3368,.877193,25
"Lafayette St & Jersey St",3427,25.2924,1.315789
"Clinton St & 4 Place",3396,1.608187,4.678362
"10 St & 5 Ave",3317,0,20.76023
"Murray St & Greenwich St",3461,16.95906,5.994152
"Dwight St & Van Dyke St",3337,0,12.4269
"Dixon Mills",3279,6.432748,6.28655
"2 Ave & E 122 St",3499,15.05848,0
"21 St & Hoyt Ave S",3513,.4385965,.2923976
"Madison Ave & E 120 St",3503,21.19883,0
"Jersey & 3rd",3272,2.777778,10.96491
"West End Ave & W 107 St",3366,16.66667,2.192982
"E 88 St & 1 Ave",3288,100,0
"E 115 St & Madison Ave",3500,6.140351,0
"W 27 St & 10 Ave",3258,7.894737,.1461988
"W 52 St & 6 Ave",3443,75.58479,57.45614
"Morris Canal",3267,5.263158,19.88304
"President St & Henry St",3388,2.192982,29.82456
"Carroll St & Columbia St",3389,0,26.60819
"E 58 St & 1 Ave",3243,19.73684,0
"W 45 St & 6 Ave",3466,35.52632,6.28655
"W 82 St & Central Park West",3226,12.8655,1.461988
"Smith St & 3 St",3384,1.461988,7.894737
"Central Park West & W 102 St",3341,15.05848,.877193
"Bond St & Bergen St",3411,.5847953,10.08772
"W 88 St & West End Ave",3434,83.04094,79.97076
"University Pl & E 8 St",3244,30.70175,0
"Henry St & Degraw St",3315,8.918129,29.67836
"E 65 St & 2 Ave",3376,29.23977,0
"5 St & 6 Ave",3405,3.362573,11.69591
"West End Ave & W 94 St",3307,11.9883,.7309942
"Communipaw & Berry Lane",3277,0,6.432748
"Columbia St & Degraw St",3422,.5847953,20.17544
"Lexington Ave & E 120 St",3506,10.23392,0
"3 St & 3 Ave",3373,0,12.4269
"E 97 St & Madison Ave",3336,15.78947,0
"Columbus Ave & W 103 St",3302,29.82456,1.169591
"E 103 St & Lexington Ave",3379,4.824562,0
"E 74 St & 1 Ave",3372,9.941521,0
"E 109 St & 3 Ave",3390,2.339181,0
"Monmouth and 6th",3278,5.263158,24.8538
"Henry St & Bay St",3330,0,17.54386
"E 16 St & Irving Pl",3463,18.42105,0
"E 106 St & 1 Ave",3391,.1461988,13.0117
"Kane St & Clinton St",3308,6.578948,22.66082
"3 Ave & E 72 St",3375,36.40351,0
"E 66 St & Madison Ave",3355,100,0
"E 78 St & 2 Ave",3370,15.78947,.1461988
"E 106 St & Madison Ave",3387,4.97076,0
"Congress St & Clinton St",3408,1.461988,15.35088
"Soissons Landing",3254,.2923976,11.8421
"Degraw St & Smith St",3329,.4385965,14.18129
"W 89 St & Columbus Ave",3283,14.61988,1.315789
"E 97 St & 3 Ave",3309,5.555555,0
"Central Park W & W 96 St",3295,11.11111,0
"Carroll St & Smith St",3382,.2923976,10.52632
"W 55 St & 6 Ave",3458,89.47369,.1461988
"Astor Place",3280,2.046784,1.608187
"1 Pl & Clinton St",3386,6.578948,11.40351
"Columbus Ave & W 95 St",3301,12.2807,.7309942
"Baltic St & 5 Ave",3417,.1461988,11.69591
"2 Ave & E 99 St",3338,4.093567,0
"Devoe St & Lorimer St",3453,66.37427,68.12865
"1 Ave & E 110 St",3496,2.192982,2.923977
"E 110 St & Madison Ave",3400,4.093567,8.333333
"Schermerhorn St & Court St",3242,16.08187,1.169591
"Mercer St & Bleecker St",3260,18.27485,3.362573
"E 68 St & Madison Ave",3359,39.18129,0
"Court St & State St",3402,2.339181,4.093567
"Bond St & Fulton St",3232,.5847953,1.023392
"Fulton St & Adams St",3440,18.42105,2.48538
"Clinton St & Centre St",3326,0,22.22222
