dock_name,dock_id,percent_empty,percent_full
"W 100 St & Broadway",3350,2.75974,.6493506
"W 88 St & West End Ave",3434,1.785714,2.435065
"E 76 St & Park Ave",3378,9.74026,.1623377
"Bergen St & Smith St",3409,0,6.655844
"Central Park West & W 102 St",3341,5.357143,0
"E 123 St & Lexington Ave",3504,6.006494,.487013
"E 109 St & 3 Ave",3390,.8116883,0
"E 35 St & 3 Ave",3431,16.55844,0
"Soissons Landing",3254,0,0
"Prospect Pl & 6 Ave",3415,0,1.136364
"Pier 40 - Hudson River Park",3256,9.577922,13.31169
"Bayard St & Leonard St",3452,.8116883,0
"8 Ave & W 31 St",3255,12.01299,5.681818
"3 Ave & E 100 St",3327,.974026,0
"27 Ave & 4 St",3512,0,0
"3 St & Hoyt St",3381,0,8.603896
"2 Ave & E 96 St",3318,.487013,3.246753
"10 St & 7 Ave",3306,7.62987,0
"Carroll St & Bond St",3377,0,14.77273
"Columbus Drive",3275,16.3961,.3246753
"Degraw St & Hoyt St",3332,.1623377,25.32467
"Congress St & Clinton St",3408,.487013,3.409091
"Norman Ave & Leonard St",3476,100,100
"St Nicholas Ave & Manhattan Ave",3508,5.357143,0
"W 55 St & 6 Ave",3458,27.11039,2.597403
"Hanson Pl & Ashland Pl",3429,1.461039,2.75974
"E 110 St & Madison Ave",3400,2.435065,3.733766
"Court St & State St",3402,0,1.298701
"Degraw St & Smith St",3329,0,12.66234
"5 St & 6 Ave",3405,0,0
"2 Ave & 9 St",3401,0,24.83766
"1 Ave & E 110 St",3496,0,16.72078
"5 Ave & E 93 St",3292,5.194805,0
"West Drive & Prospect Park West",3423,1.136364,.1623377
"W 45 St & 6 Ave",3466,35.06493,4.545455
"Baldwin at Montgomery",3225,2.75974,0
"Fulton St & Adams St",3440,19.31818,2.435065
"Columbus Ave & W 95 St",3301,3.246753,0
"Park Ave & E 124 St",3507,3.084416,0
"Berkeley Pl & 7 Ave",3346,0,4.058442
"Grand St & Elizabeth St",3435,.8116883,1.623377
"E 114 St & 1 Ave",3495,0,9.74026
