dock_name,dock_id,percent_empty,percent_full
"W 52 St & 5 Ave",520,44.64024,0
"",449,,
"W 53 St & 10 Ave",480,14.3906,0
"W 54 St & 9 Ave",423,33.77386,0
"W 56 St & 10 Ave",513,14.97797,0
"",352,,
"W 59 St & 10 Ave",422,18.06167,0
"",348,,
"Greenwich St & W Houston St",347,15.4185,4.552129
"",152,,
"Washington Ave & Greene Ave",275,10.42584,0
"Washington Ave & Park Ave",313,2.643172,3.377386
"Washington Park",262,13.06902,4.1116
"Washington Pl & 6 Ave",369,25.11013,0
"Washington Pl & Broadway",335,35.09545,2.790015
"",294,,
"Washington St & Gansevoort St",405,11.3069,0
"Water - Whitehall Plaza",534,25.40382,8.223201
"Watts St & Greenwich St",328,20.26432,6.167401
"West St & Chambers St",426,9.985315,3.0837
"West Thames St",363,3.0837,1.174743
"William St & Pine St",360,24.81645,3.0837
"Willoughby Ave & Hall St",244,6.461087,2.790015
"Willoughby Ave & Walworth St",373,2.202643,5.726872
"Willoughby St & Fleet St",239,22.02643,1.174743
"Wythe Ave & Metropolitan Ave",2002,6.020558,.8810573
"",430,,
"",3014,,
"Kent Ave & N 7 St",3016,.2936858,1.321586
"Kingston Ave & Herkimer St",3041,6.754772,0
"Fulton St & Utica Ave",3042,8.370044,3.671072
"Lewis Ave & Decatur St",3043,8.810573,0
"Albany Ave & Fulton St",3044,6.901615,.2936858
"",3045,,
"Marcus Garvey Blvd & Macon St",3046,7.048458,0
"Halsey St & Tompkins Ave",3047,10.71953,0
"Putnam Ave & Nostrand Ave",3048,9.251101,2.0558
"Cambridge Pl & Gates Ave",3049,14.68429,7.929515
"Putnam Ave & Throop Ave",3050,14.53745,4.1116
"",3051,,
"Lewis Ave & Madison St",3052,13.50954,6.754772
"Marcy Ave & Lafayette Ave",3053,14.68429,.1468429
"Greene Ave & Throop Ave",3054,12.3348,.7342144
"Greene Ave & Nostrand Ave",3055,10.42584,0
"Kosciuszko St & Nostrand Ave",3056,17.62115,0
"Kosciuszko St & Tompkins Ave",3057,11.45374,13.21586
"Lewis Ave & Kosciuszko St",3058,9.985315,.7342144
"Pulaski St & Marcus Garvey Blvd",3059,9.838472,.2936858
"Willoughby Ave & Tompkins Ave",3060,6.901615,1.762115
"Throop Ave & Myrtle Ave",3061,7.342144,2.496329
"Myrtle Ave & Marcy Ave",3062,4.845815,1.468429
"Nostrand Ave & Myrtle Ave",3063,.5873715,7.635829
"Myrtle Ave & Lewis Ave",3064,3.671072,.4405286
"Union Ave & Wallabout St",3065,3.230543,0
"Tompkins Ave & Hopkins St",3066,3.964758,1.908957
"Broadway & Whipple St",3067,2.202643,3.524229
"Humboldt St & Varet St",3068,.8810573,7.342144
"Lorimer St & Broadway",3069,2.496329,0
"McKibbin St & Manhattan Ave",3070,4.845815,0
"Boerum St & Broadway",3071,7.782672,.4405286
"Leonard St & Boerum St",3072,1.174743,0
"Division Ave & Hooper St",3073,100,100
"Montrose Ave & Bushwick Ave",3074,42.14391,4.845815
"Division Ave & Marcy Ave",3075,14.53745,0
"Scholes St & Manhattan Ave",3076,7.195301,2.496329
"Stagg St & Union Ave",3077,11.01322,0
"Broadway & Roebling St",3078,20.99853,0
"",3079,,
"S 4 St & Rodney St",3080,10.86637,0
"Graham Ave & Grand St",3081,11.89427,0
"Hope St & Union Ave",3082,6.461087,.7342144
"Bushwick Ave & Powers St",3083,3.230543,0
"",3084,,
"Roebling St & N 4 St",3085,100,100
"Graham Ave & Conselyea St",3086,16.74009,.1468429
"Metropolitan Ave & Meeker Ave",3087,24.52276,0
"Union Ave & Jackson St",3088,20.99853,0
"",3089,,
"N 8 St & Driggs Ave",3090,20.85169,2.643172
"Frost St & Meeker St",3091,14.68429,0
"Berry St & N 8 St",3092,30.10279,.7342144
"N 6 St & Bedford Ave",3093,20.26432,3.377386
"Graham Ave & Withers St",3094,19.38326,0
"Graham Ave & Herbert St",3095,14.83113,0
"Union Ave & N 12 St",3096,20.41116,0
"",3097,,
"",3098,,
"",3099,,
"Nassau Ave & Newell St",3100,9.251101,2.0558
"N 12 St & Bedford Ave",3101,27.01909,.5873715
"Driggs Ave & Lorimer St",3102,20.70485,0
"",3103,,
"",3104,,
"N 15 St & Wythe Ave",3105,19.08957,0
"Driggs Ave & N Henry St",3106,18.94273,14.3906
"Bedford Ave & Nassau Ave",3107,6.60793,0
"Nassau Ave & Russell St",3108,2.790015,17.18062
"Banker St & Meserole Ave",3109,5.873715,2.202643
"Meserole Ave & Manhattan Ave",3110,8.370044,0
"",3111,,
"Milton St & Franklin St",3112,.5873715,2.496329
"Greenpoint Ave & Manhattan Ave",3113,6.314244,.8810573
"",3114,,
"India St & Manhattan Ave",3115,3.524229,0
"Huron St & Franklin St",3116,2.202643,4.552129
"Franklin St & Dupont St",3117,5.580029,7.488987
"McGuinness Blvd & Eagle St",3118,9.69163,.7342144
"Vernon Blvd & 50 Ave",3119,18.20852,3.524229
"Center Blvd & Borden Ave",3120,.4405286,0
"Jackson Ave & 46 Rd",3121,19.23642,.4405286
"48 Ave & 5 St",3122,7.048458,0
"31 St & Thomson Ave",3123,6.020558,0
"46 Ave & 5 St",3124,7.488987,.4405286
"45 Rd & 11 St",3125,0,1.0279
"44 Dr & Jackson Ave",3126,14.97797,0
"9 St & 44 Rd",3127,14.97797,0
"21 St & 43 Ave",3128,31.27753,0
"Queens Plaza North & Crescent St",3129,17.76799,.1468429
"21 St & Queens Plaza North",3130,1.0279,0
"E 68 St & 3 Ave",3131,45.81498,0
"E 59 St & Madison Ave",3132,36.27019,4.1116
"",3133,,
"3 Ave & E 62 St",3134,40.38179,0
"E 75 St & 3 Ave",3135,12.62849,0
"5 Ave & E 63 St",3136,57.41557,.1468429
"5 Ave & E 73 St",3137,29.8091,1.762115
"",3138,,
"E 72 St & Park Ave",3139,44.64024,0
"1 Ave & E 78 St",3140,9.838472,1.908957
"1 Ave & E 68 St",3141,17.91483,0
"1 Ave & E 62 St",3142,17.4743,0
"5 Ave & E 78 St",3143,27.90015,0
"E 81 St & Park Ave",3144,21.29222,0
"E 84 St & Park Ave",3145,13.50954,.4405286
"E 81 St & 3 Ave",3146,11.01322,0
"E 85 St & 3 Ave",3147,8.957416,0
"E 84 St & 1 Ave",3148,12.48164,5.139501
"",3149,,
"E 85 St & York Ave",3150,18.5022,0
"E 81 St & York Ave",3151,14.68429,0
"3 Ave & E 71 St",3152,56.24082,0
"E 71 St & 2 Ave",3153,28.48752,0
"E 77 St & 3 Ave",3154,.8810573,0
"Lexington Ave & E 63 St",3155,37.29809,0
"E 72 St & York Ave",3156,7.929515,0
"East End Ave & E 86 St",3157,21.14537,9.251101
"W 63 St & Broadway",3158,29.07489,.2936858
"W 67 St & Broadway",3159,22.32012,0
"Central Park West & W 76 St",3160,8.810573,1.762115
"W 76 St & Columbus Ave",3161,13.80323,0
"W 78 St & Broadway",3162,14.68429,.2936858
"Central Park West & W 68 St",3163,10.57269,.7342144
"Columbus Ave & W 72 St",3164,6.60793,.4405286
"Central Park West & W 72 St",3165,7.635829,1.0279
"Riverside Dr & W 72 St",3166,7.195301,6.754772
"Amsterdam Ave & W 73 St",3167,4.258443,1.762115
"Central Park West & W 85 St",3168,11.89427,.7342144
"Riverside Dr & W 82 St",3169,9.544787,3.817915
"W 84 St & Columbus Ave",3170,16.4464,.4405286
"Amsterdam Ave & W 82 St",3171,10.86637,1.762115
"W 74 St & Columbus Ave",3172,40.67548,0
"Riverside Blvd & W 67 St",3173,8.076358,16.15272
"",3174,,
"W 70 St & Amsterdam Ave",3175,13.50954,.2936858
"",3176,,
"W 84 St & Broadway",3177,9.985315,0
"Riverside Dr & W 78 St",3178,12.62849,1.174743
"Park Ave & Marcus Garvey Blvd",3179,2.0558,2.790015
"Brooklyn Bridge Park - Pier 2",3180,95.30103,65.93245
"",3181,,
"Yankee Ferry Terminal",3182,0,3.0837
"Exchange Place",3183,26.87225,3.0837
"Paulus Hook",3184,33.18649,9.838472
"City Hall",3185,7.488987,2.643172
"Grove St PATH",3186,25.40382,0
"Warren St",3187,3.0837,.7342144
"",3188,,
"",3189,,
"",3190,,
"Union St",3191,0,13.21586
"Liberty Light Rail",3192,5.139501,11.89427
"Lincoln Park",3193,2.349486,18.94273
"McGinley Square",3194,19.5301,0
"Sip Ave",3195,35.53598,7.488987
"Riverview Park",3196,8.66373,1.0279
"",3197,,
"Heights Elevator",3198,3.817915,2.643172
"Newport Pkwy",3199,0,20.85169
"",3200,,
"Dey St",3201,4.258443,9.838472
"Newport PATH",3202,28.34068,8.66373
"Hamilton Park",3203,1.0279,15.12482
"",3204,,
"JC Medical Center",3205,.7342144,2.496329
"Hilltop",3206,20.70485,0
"Oakland Ave",3207,5.873715,1.615272
"",3208,,
"Brunswick St",3209,3.377386,12.04112
"Pershing Field",3210,6.314244,3.964758
"Newark Ave",3211,11.89427,.7342144
"Christ Hospital",3212,2.790015,0
"Van Vorst Park",3213,2.0558,4.258443
"Essex Light Rail",3214,.8810573,.2936858
"",3215,,
"",3216,,
"",3217,,
"",3219,,
"5 Corners Library",3220,23.05433,0
"47 Ave & 31 St",3221,1.174743,0
"",3222,,
"E 55 St & 3 Ave",3223,34.36123,0
"",3224,,
"Henry St & Degraw St",3315,9.544787,27.7533
"Manila & 1st",3273,18.20852,1.174743
"W 90 St & Amsterdam Ave",3289,18.06167,0
"W 95 St & Broadway",3314,12.3348,0
"Richardson St & N Henry St",3430,17.4743,6.754772
"Jersey & 3rd",3272,6.314244,11.3069
"Columbus Ave & W 103 St",3302,24.96329,.1468429
"Carroll St & 6 Ave",3361,13.06902,0
"Wyckoff St & 3 Ave",3413,6.314244,6.901615
"5 Ave & E 103 St",3367,11.16006,.8810573
"Union St & Nevins St",3407,0,6.461087
"5 Ave & E 93 St",3292,22.32012,0
"Prospect Park West & 8 St",3300,21.73275,0
"E 88 St & 1 Ave",3288,7.782672,1.0279
"Grand Army Plaza & Plaza St West",3349,23.34802,0
"Cathedral Pkwy & Broadway",3383,19.5301,0
"6 St & 7 Ave",3297,22.46696,0
"Degraw St & Hoyt St",3332,3.0837,11.60059
"Morris Canal",3267,4.552129,27.7533
"Columbia St & Degraw St",3422,1.468429,19.23642
"Berkeley Pl & 6 Ave",3339,8.66373,.5873715
"14 St & 7 Ave",3310,15.27166,3.230543
"W 27 St & 10 Ave",3258,14.53745,.1468429
"Lenox Ave & W 115 St",3509,4.405286,4.1116
"Court St & Nelson St",3397,100,100
"W 92 St & Broadway",3293,15.27166,.7342144
"E 76 St & Park Ave",3378,31.27753,0
"E 76 St & 3 Ave",3438,22.6138,0
"4 Ave & 9 St",3403,2.936857,.1468429
"Cooper Square & Astor Pl",3263,20.26432,0
"E 66 St & Madison Ave",3355,48.60499,0
"Schermerhorn St & Bond St",3486,11.3069,0
"E 65 St & 2 Ave",3376,27.90015,0
"Carroll St & Bond St",3377,3.964758,5.286344
"Columbia St & Kane St",3311,6.314244,14.97797
"Devoe St & Lorimer St",3453,14.53745,0
"3 St & 7 Ave",3365,15.85903,3.964758
"Park Ave & E 124 St",3507,12.48164,.2936858
"6 Ave & Spring St",3474,30.39647,6.754772
"W 100 St & Broadway",3350,11.60059,.4405286
"7 St & 5 Ave",3404,3.964758,.7342144
"W 87 St & Amsterdam Ave",3285,14.97797,0
"5 Ave & E 88 St",3282,11.89427,.5873715
"Central Park North & Adam Clayton Powell Blvd",3374,2.496329,8.516887
"E 115 St & Lexington Ave",3494,8.370044,6.461087
"Monroe St & Tompkins Ave",3241,11.74743,7.929515
"Pacific St & Nevins St",3412,4.845815,0
"W 52 St & 6 Ave",3443,44.78708,0
"12 St & 4 Ave",3322,1.762115,0
"39 St & 2 Ave - Citi Bike HQ at Industry City",3477,3.0837,1.321586
"7 St & 3 Ave",3399,0,.5873715
"2 Ave & E 104 St",3425,3.230543,2.643172
"Columbus Ave & W 95 St",3301,60.05874,56.38766
"28 Ave & 43 St",3519,100,100
"Central Park West & W 100 St",3320,9.251101,0
"Monmouth and 6th",3278,4.1116,30.24963
"York St",3481,.4405286,.4405286
"Clinton St & 4 Place",3396,3.377386,5.433187
"Jackson St & Leonard St",3456,19.67694,0
"E 88 St & Park Ave",3284,20.85169,0
"Van Brunt St & Wolcott St",3347,.2936858,10.86637
"E 114 St & 1 Ave",3495,2.0558,3.524229
"2 Ave & E 96 St",3318,6.020558,1.174743
"Douglass St & 3 Ave",3420,3.964758,5.286344
"Degraw St & Smith St",3329,4.405286,.4405286
"1 Ave & E 94 St",3312,2.202643,.1468429
"1 Ave & E 110 St",3496,2.643172,5.580029
"Carroll St & 5 Ave",3364,1.174743,2.790015
"President St & Henry St",3388,9.985315,9.104259
"Bayard St & Leonard St",3452,8.370044,0
"3 Ave & 14 St",3324,.1468429,6.461087
"21 St & Hoyt Ave S",3513,16.15272,0
"University Pl & E 8 St",3244,37.29809,3.0837
"Adam Clayton Powell Blvd & W 123 St",3510,7.635829,0
"E 16 St & Irving Pl",3463,24.96329,0
"Soissons Landing",3254,12.3348,12.18796
"E 109 St & 3 Ave",3390,4.992658,0
"Lexington Ave & E 120 St",3506,4.845815,0
"W Broadway & Spring Street",3467,21.29222,6.020558
"37 St & 24 Ave",3522,9.251101,0
"Kane St & Clinton St",3308,14.09692,13.95007
"Mercer St & Bleecker St",3260,27.45962,2.790015
"4 Ave & 2 St",3371,1.321586,9.251101
"E 91 St & 2 Ave",3305,8.223201,4.992658
"Clinton St & Centre St",3326,3.524229,4.992658
"Columbus Drive",3275,10.42584,13.80323
"Fulton St & Adams St",3440,26.87225,1.174743
"Berkeley Pl & 7 Ave",3346,14.97797,0
"Bond St & Fulton St",3232,9.544787,0
"E 118 St & 3 Ave",3493,6.461087,0
"E 102 St & Park Ave",3363,10.42584,.1468429
"W 55 St & 6 Ave",3458,42.58443,2.349486
"3 Ave & E 72 St",3375,38.76652,0
"W 106 St & Central Park West",3323,10.279,0
"Baldwin at Montgomery",3225,14.24376,5.433187
"Pleasant Ave & E 116 St",3497,1.615272,4.258443
"Dean St & Hoyt St",3410,1.908957,0
"E 102 St & 1 Ave",3351,6.020558,14.24376
"E 123 St & Lexington Ave",3504,13.95007,.4405286
"3 St & Prospect Park West",3354,15.56534,0
